Date,Folio 0/100,Folio 1/99,Folio 2/98,Folio 3/97,Folio 4/96,Folio 5/95,Folio 6/94,Folio 7/93,Folio 8/92,Folio 9/91,Folio 10/90,Folio 11/89,Folio 12/88,Folio 13/87,Folio 14/86,Folio 15/85,Folio 16/84,Folio 17/83,Folio 18/82,Folio 19/81,Folio 20/80,Folio 21/79,Folio 22/78,Folio 23/77,Folio 24/76,Folio 25/75,Folio 26/74,Folio 27/73,Folio 28/72,Folio 29/71,Folio 30/70,Folio 31/69,Folio 32/68,Folio 33/67,Folio 34/66,Folio 35/65,Folio 36/64,Folio 37/63,Folio 38/62,Folio 39/61,Folio 40/60,Folio 41/59,Folio 42/58,Folio 43/57,Folio 44/56,Folio 45/55,Folio 46/54,Folio 47/53,Folio 48/52,Folio 49/51,Folio 50/50,Folio 51/49,Folio 52/48,Folio 53/47,Folio 54/46,Folio 55/45,Folio 56/44,Folio 57/43,Folio 58/42,Folio 59/41,Folio 60/40,Folio 61/39,Folio 62/38,Folio 63/37,Folio 64/36,Folio 65/35,Folio 66/34,Folio 67/33,Folio 68/32,Folio 69/31,Folio 70/30,Folio 71/29,Folio 72/28,Folio 73/27,Folio 74/26,Folio 75/25,Folio 76/24,Folio 77/23,Folio 78/22,Folio 79/21,Folio 80/20,Folio 81/19,Folio 82/18,Folio 83/17,Folio 84/16,Folio 85/15,Folio 86/14,Folio 87/13,Folio 88/12,Folio 89/11,Folio 90/10,Folio 91/9,Folio 92/8,Folio 93/7,Folio 94/6,Folio 95/5,Folio 96/4,Folio 97/3,Folio 98/2,Folio 99/1,Folio 100/0
1926-01-01,1.19947108187273,1.22732102513493,1.2441324825501,1.2503872183261,1.2472162065139,1.23615429343416,1.21888670771592,1.19704533135493,1.17207849991166,1.14519018983698,1.11733041923573,1.08921640289921,1.06136794878368,1.03414619767008,1.00778968027271,0.982445055659484,0.958191912892393,0.935062048779739,0.913054054336963,0.8921441276186,0.872293956323979,0.853456379628033,0.835579396059782,0.818608955710058,0.802490868298994,0.787172074079924,0.772601459554219,0.758730350979004,0.745512782218392,0.732905606652203,0.720868503219221,0.7093639123739,0.698356927363637,0.687815158733751,0.677708584559475,0.668009395016784,0.658691837118697,0.649732063456956,0.641107987379382,0.632799146040491,0.624786572070642,0.617052674132704,0.60958112631401,0.602356766090501,0.595365500467894,0.588594219827788,0.582030718968296,0.575663624817028,0.569482330300204,0.563476933869299,0.557638184211431,0.551957429698614,0.546426572161823,0.541038024607112,0.535784672521755,0.530659838447954,0.525657249529594,0.520771007763727,0.515995562712729,0.511325686455452,0.506756450576207,0.502283205009145,0.497901558572662,0.493607361043941,0.48939668663779,0.485265818766635,0.481211235970036,0.477229598912475,0.47331773835752,0.469472644034986,0.465691454325291,0.461971446692147,0.458310028800935,0.454704730265717,0.45115319497289,0.447653173934144,0.444202518625381,0.440799174772118,0.437441176545161,0.43412664113345,0.430853763663667,0.427620812438719,0.424426124469428,0.42126810127577,0.418145204935841,0.415055954362368,0.411998921788004,0.408972729442054,0.405976046402356,0.403007585607151,0.40006610101267,0.397150384882992,0.394259265199394,0.391391603177035,0.388546290877291,0.385722248904451,0.382918424175768,0.380133787754045,0.377367332732021,0.374618072157764,0.371885036990179
1926-02-01,1.19067158893999,1.21843221253719,1.23532111844575,1.24180487877687,1.23898536978339,1.22836172386236,1.21158370983125,1.19025269321933,1.16579357259241,1.13939411002598,1.11199433114861,1.08430625382443,1.0568478812178,1.02998077026938,1.00394520425558,0.97889030904367,0.954898441922856,0.932004210385563,0.910208906378929,0.889491237763602,0.869815174681716,0.851135602703741,0.833402337958787,0.816562935080283,0.800564614863542,0.785355555828992,0.770885730073049,0.757107415544146,0.743975480909251,0.731447512612284,0.719483834244085,0.70804745412718,0.697103966684163,0.68662142566936,0.676570201931836,0.666922834478453,0.657653880805332,0.648739770462996,0.640158664395082,0.631890321582931,0.623915973822878,0.616218208975056,0.608780862691045,0.601588918408115,0.594628415258186,0.587886363456223,0.581350666689105,0.575010051009476,0.568853999741216,0.562872693917401,0.557056957793615,0.551398209006019,0.545888412972333,0.540520041163506,0.53528603290308,0.530179760379572,0.525194996584127,0.520325885910882,0.51556691718111,0.510912898873786,0.506358936365252,0.501900410998856,0.497532960822111,0.49325246284399,0.489055016678755,0.484936929455131,0.480894701880889,0.476925015363104,0.473024720093523,0.469190824016826,0.465420482607028,0.46171098938408,0.458059767108824,0.454464359599983,0.450922424121867,0.447431724295967,0.443990123493678,0.440595578671082,0.437246134610019,0.433939918532694,0.430675135059754,0.427450061484248,0.424263043336039,0.421112490213303,0.417996871859452,0.414914714465533,0.411864597179522,0.408845148805277,0.405855044675072,0.402893003680639,0.399957785448601,0.397048187646908,0.394163043409653,0.391301218868156,0.388461610776747,0.385643144222002,0.382844770404524,0.380065464482491,0.377304223466305,0.374560064153604,0.371832021093768
1926-03-01,1.18618666998528,1.21383184747599,1.23069908522376,1.23725147969869,1.23457813123218,1.22415989026929,1.2076267910834,1.18656211770538,1.16237605906534,1.13624554044167,1.10910333464068,1.08165712953138,1.05442277844709,1.02776120102632,1.00191302291161,0.977028298550224,0.953190625932086,0.930435983680955,0.908767050683856,0.888163869394016,0.868591655045522,0.850006431625185,0.832359042230343,0.815597959587259,0.799671220335716,0.784527725186767,0.770118084051111,0.756395137515846,0.743314250411624,0.730833446860178,0.718913436840123,0.707517570169335,0.696611743510985,0.686164278543124,0.676145784029128,0.666529010628383,0.657288704483351,0.648401463610794,0.639845599693411,0.631601006854285,0.623649038284793,0.615972391103042,0.608554999483214,0.601381935872151,0.594439319965808,0.587714235031431,0.581194651114581,0.574869354651087,0.568727884003847,0.562760470456868,0.556957984219195,0.551311885016631,0.545814176876686,0.54045736674081,0.535234426566358,0.530138758608285,0.525164163596893,0.520304811552629,0.515555215001989,0.510910204379915,0.506364905423621,0.501914718380799,0.497555298871462,0.493282540257661,0.489092557388781,0.484981671602429,0.480946396872067,0.476983427002523,0.473089623783691,0.469262006020876,0.465497739367709,0.461794126894235,0.458148600328839,0.454558711918136,0.451022126853917,0.447536616220647,0.444100050421123,0.440710393041446,0.437365695119847,0.434064089786791,0.430803787246544,0.427583070072754,0.424400288792825,0.421253857737823,0.418142251136426,0.41506399943306,0.412017685811757,0.40900194290862,0.406015449696867,0.403056928529503,0.400125142325539,0.397218891886469,0.394337013330425,0.391478375631955,0.388641878255909,0.385826448874237,0.383031041154828,0.380254632611643,0.37749622250553,0.374754829784997,0.372029491056117
1926-04-01,1.18293291714799,1.21028695334552,1.2269391686462,1.23335648904543,1.23062304107063,1.22020846532917,1.20372858917591,1.18275229946598,1.15867703135882,1.13266944503172,1.10565465702803,1.07833501754384,1.05122290713801,1.0246771718242,0.998937358152184,0.974153115940714,0.950408074891558,0.927738512234407,0.906147556003669,0.885615770966195,0.866108918053475,0.847583559548161,0.829991051432141,0.813280344297888,0.797399913421384,0.78229905807195,0.767928747805496,0.754242146234808,0.7411949074508,0.728745314127748,0.716854307133357,0.70548544241615,0.694604800710325,0.68418086816828,0.674184400651391,0.664588280525312,0.655367372010368,0.64649837913306,0.637959708894449,0.629731341257215,0.62179470684055,0.614132572716988,0.606728936367067,0.599568927622057,0.592638718279674,0.585925438989542,0.579417102957039,0.573102535993945,0.566971312443142,0.561013696516029,0.555220588600893,0.549583476124884,0.544094388579269,0.538745856345615,0.533530872988544,0.528442860707813,0.52347563866845,0.518623393952038,0.513880654895061,0.509242266601279,0.504703368434511,0.500259373315967,0.49590594866653,0.491638998849108,0.487454648979661,0.483349229987639,0.47931926481761,0.475361455673835,0.471472672218571,0.467649940643051,0.463890433537429,0.460191460492687,0.456550459373458,0.452964988206207,0.449432717632071,0.445951423878141,0.442518982204935,0.43913336079144,0.43579261502241,0.432494882145498,0.42923837626852,0.426021383669551,0.422842258394715,0.419699418120511,0.416591340259285,0.413516558288048,0.41047365828228,0.407461275637627,0.404478091963571,0.40152283213414,0.398594261481634,0.39569118312015,0.392812435386318,0.38995688938529,0.387123446630449,0.384311036765715,0.381518615359579,0.378745161760177,0.37598967700078,0.373251181745046,0.370528714261197
1926-05-01,1.18335996124891,1.21037319827491,1.22669564679747,1.2328045265411,1.22979100417265,1.21912823448524,1.202432514649,1.18127102326784,1.15703821438271,1.13089723165898,1.10376964327445,1.07635451036365,1.04916131834749,1.02254644706323,0.996747385636339,0.971912089361917,0.948122802441029,0.925414673084053,0.903789909853867,0.883228327669868,0.863695074257464,0.845146208568081,0.827532671635993,0.810803070336125,0.79490559380242,0.77978930187288,0.765404962727575,0.751705569747835,0.738646632401794,0.72618630989923,0.714285437209133,0.702907479034637,0.692018437146132,0.681586729073625,0.671583050803177,0.661980232256086,0.652753091547985,0.643878292031534,0.635334204704648,0.627100777559143,0.619159412737248,0.611492851872628,0.604085069657691,0.596921175455884,0.58998732263457,0.583270625207524,0.576759081329375,0.570441503165226,0.564307452658322,0.558347182730894,0.552551583473366,0.546912132902111,0.541420851893273,0.53607026292856,0.530853352317114,0.52576353558497,0.520794625749714,0.515940804222532,0.511196594102746,0.506556835651143,0.502016663747887,0.497571487158636,0.493216969448846,0.488949011400994,0.484763734802996,0.480657467488282,0.476626729519025,0.472668220414112,0.468778807332409,0.464955514130099,0.461195511218269,0.457496106153571,0.453854734900828,0.450268953711906,0.446736431570077,0.443254943153557,0.439822362275919,0.436436655764691,0.433095877742753,0.429798164280083,0.426541728386094,0.423324855315225,0.420145898160615,0.41700327371266,0.413895458561054,0.410820985420472,0.407778439661515,0.404766456029816,0.401783715537355,0.39882894251104,0.395900901784527,0.392998396020025,0.390120263147514,0.387265373909398,0.384432629499046,0.381620959282112,0.378829318589735,0.37605668657295,0.37330206410768,0.370564471739635,0.367842947658319
1926-06-01,1.18317929402028,1.20988175351822,1.22593170257054,1.23181189655969,1.22861365639049,1.21780622158832,1.20099969201644,1.17975437750633,1.1554582938567,1.12926914131604,1.10210419939669,1.07465931793587,1.04744166693791,1.02080600402787,0.994988706855775,0.970136982558625,0.9463325789285,0.923610318654156,0.901972198809306,0.881397897765051,0.861852475224272,0.843291933048155,0.825667174547107,0.808926780733397,0.793018921938623,0.777892643240099,0.763498700242776,0.749790074832138,0.736722265430537,0.724253420321109,0.712344363516482,0.700958548692077,0.690061966537378,0.679623023496482,0.669612404524697,0.660002928629264,0.650769403185464,0.641888481028827,0.633338522904374,0.625099466847645,0.617152705365561,0.609480970794589,0.602068228878951,0.594899580388536,0.587961170453025,0.581240105202074,0.574724375254616,0.568402785581129,0.56226489126227,0.556300938679441,0.550501811692876,0.54485898238766,0.539364465995536,0.534010779628515,0.528790904488616,0.523698251245335,0.518726628298533,0.513870212669054,0.50912352328218,0.504481396430278,0.499938963220446,0.495491628830824,0.4911350534155,0.486865134512814,0.482677990825275,0.478569947251563,0.474537521062126,0.470577409119899,0.466686476056726,0.462861743324229,0.459100379045282,0.455399688598913,0.45175710587747,0.448170185160371,0.444636593553645,0.44115410394893,0.437720588459611,0.434334012295403,0.430992428039971,0.427693970299131,0.424436850689861,0.421219353142764,0.418039829492821,0.41489669533521,0.411788426124777,0.408713553499337,0.405670661808378,0.402658384830098,0.399675402660781,0.396720438761602,0.393792257148785,0.390889659713896,0.388011483661673,0.385156599053408,0.382323906444354,0.379512334604014,0.376720838308448,0.373948396193897,0.371194008661107,0.368456695819694,0.365735495461718
1926-07-01,1.17918791944407,1.20583245400944,1.22192921402977,1.22794301424759,1.22494068303406,1.21436588026184,1.19780623972097,1.1768049072753,1.15273842636573,1.12675797596208,1.09977806259228,1.07249429857585,1.04541514960821,1.01889746965202,0.993180045458686,0.968412507651742,0.944678876498486,0.922016017425269,0.900427714663117,0.879895182343637,0.860384784142779,0.841853620282053,0.824253514469747,0.807533816559152,0.791643338037138,0.776531658324894,0.762149978428072,0.748451651770498,0.73539248705957,0.722930892087465,0.711027908271494,0.69964717174801,0.688754826629789,0.678319408616915,0.6683117117712,0.658704647374517,0.649473100987872,0.640593791815049,0.632045137036114,0.623807122754594,0.615861182482681,0.608190083588003,0.600777821782321,0.593609523502614,0.586671355886264,0.579950443950903,0.573434794538982,0.567113226564908,0.560975307099729,0.555011292838455,0.549212076513525,0.543569137841436,0.538074498615777,0.532720681587333,0.527500672799317,0.522407887072535,0.517436136360891,0.512579600721716,0.507832801667978,0.503190577690302,0.498648061755956,0.494200660609626,0.489844035716877,0.485574085705915,0.481386930176596,0.477278894757728,0.473246497304709,0.469286435139464,0.465395573243621,0.46157093332403,0.457809683677029,0.45410912978453,0.450466705580983,0.446879965335695,0.44334657609989,0.43986431067228,0.436431041040982,0.433044732263161,0.429703436747084,0.426405288904224,0.423148500141684,0.419931354167661,0.416752202584827,0.413609460748458,0.410501603867933,0.407427163331801,0.40438472323805,0.401372917112507,0.398390424799412,0.395435969509261,0.392508315009898,0.389606262947601,0.386728650285626,0.383874346848207,0.381042252958502,0.378231297159374,0.375440434006109,0.372668641920429,0.369914921095143,0.367178291438822,0.36445779054964
1926-08-01,1.16819783200788,1.194709990336,1.21088440484069,1.21716134414833,1.21456777236297,1.2045014482914,1.18850620324652,1.16808864384226,1.14459806374351,1.11916740644192,1.09270045350871,1.06588772055443,1.03923644632752,1.01310470757193,0.987733919323433,0.963277030195898,0.939821606556713,0.917408008637625,0.896043308244556,0.875711723783236,0.856382313215877,0.838014563361385,0.820562394952079,0.803976991000537,0.788208760638705,0.773208673565895,0.758929140119685,0.745324566088287,0.73235167687475,0.719969679949707,0.70814031557064,0.696827831821676,0.685998909843315,0.675622557696216,0.665669985904961,0.656114473813914,0.646931233058276,0.638097272415636,0.629591266841915,0.621393432453824,0.613485408482581,0.605850146707533,0.598471808521926,0.591335669542024,0.584428031512615,0.577736141162793,0.571248115608741,0.564952873872369,0.558840074077094,0.552900055888139,0.547123787779858,0.541502818733241,0.536029233990621,0.530695614520039,0.525494999867407,0.520420854099921,0.515467034568583,0.510627763240707,0.505897600375028,0.501271420332082,0.496744389331202,0.492311944982505,0.487969777437926,0.483713812019641,0.479540193197159,0.475445269796285,0.471425581333743,0.467477845381066,0.463598945870093,0.4597859222604,0.456035959496182,0.452346378686594,0.448714628449513,0.445138276863886,0.441615003980784,0.438142594847505,0.434718933003075,0.431341994407034,0.4280098417666,0.424720619230216,0.421472547418115,0.418263918762917,0.415093093135387,0.411958493732473,0.408858603206423,0.405791960015413,0.402757154977482,0.399752828010862,0.39677766504491,0.393830395086864,0.390909787430506,0.388014648993624,0.385143821771794,0.38229618039661,0.379470629786913,0.376666102881989,0.373881558445906,0.371115978932424,0.368368368399862,0.365637750465376,0.362923166287836
1926-09-01,1.15930953376286,1.18556451984592,1.2016575984873,1.20801517996224,1.20563612233721,1.19588303062253,1.18026434014032,1.16025573651954,1.13718231475499,1.11215982971566,1.08608101565453,1.05963015207139,1.03331170718035,1.00748330871276,0.982387366475995,0.958178640754895,0.934946903522767,0.91273484367673,0.891551820852255,0.871384208507671,0.852203041492023,0.833969588922835,0.816639360030874,0.800164942895582,0.784497983419196,0.769590536732636,0.755395964318029,0.741869505009429,0.728968614005299,0.716653138643013,0.704885380896356,0.693630082726338,0.682854360277494,0.67252760550468,0.662621368419182,0.653109229221935,0.643966666751178,0.635170927620667,0.626700898949912,0.618536986533097,0.610660999544606,0.60305604235237,0.595706413644857,0.588597512828633,0.581715753488393,0.575048483596514,0.568583912097026,0.562311041456882,0.556219605766269,0.550300013972793,0.544543297846936,0.538941064294708,0.533485451655414,0.528169089646362,0.522985062640681,0.517926875988676,0.512988425116468,0.508163967158028,0.503448094897626,0.498835712819272,0.49432201507782,0.489902465223045,0.485572777523299,0.481328899749281,0.477166997291198,0.473083438494147,0.469074781107069,0.465137759750147,0.461269274314169,0.457466379213196,0.453726273418923,0.450046291211613,0.44642389358816,0.442856660273185,0.439342282283751,0.435878555002595,0.432463371718638,0.429094717597056,0.425770664044365,0.422489363436837,0.419249044183165,0.416048006094633,0.41288461603818,0.409757303849629,0.406664558486131,0.403604924398356,0.400576998104432,0.397579424948818,0.39461089603048,0.391670145285645,0.3887559467114,0.385867111717034,0.383002486590802,0.380160950070265,0.377341411004856,0.374542806099695,0.371764097729901,0.36900427181484,0.366262335741826,0.363537316328691,0.360828257814516
1926-10-01,1.15617140761031,1.1821820971681,1.19809439726763,1.20433300345025,1.2018896429768,1.19211664670137,1.17651131020113,1.15653900040481,1.1335162323582,1.10855219158184,1.08253491647328,1.05614553660428,1.0298865462232,1.00411444109251,0.979071072699929,0.954911016271522,0.931724089857231,0.909553162691629,0.888407845187779,0.868274791348163,0.849125321365127,0.830920979916278,0.813617534132312,0.797167808678746,0.781523663657941,0.766637346457597,0.75246239014919,0.738954186171253,0.72607032517046,0.713770774597168,0.702017942930686,0.690776666621432,0.680014145724842,0.66969984681023,0.659805386340175,0.650304403799593,0.64117243101494,0.632386762053314,0.623926326615968,0.615771568785093,0.607904332232716,0.600307752472762,0.592966156370711,0.585864968875274,0.578990626770537,0.572330499141281,0.565872814181229,0.55960659194133,0.55352158260341,0.547608209867161,0.541857519050532,0.536261129521738,0.530811191102837,0.525500344108368,0.520321682706733,0.515268721316009,0.510335363769075,0.505515875005083,0.500804855065182,0.496197215189738,0.491688155832416,0.487273146422938,0.482947906725636,0.478708389654736,0.474550765420041,0.47047140688816,0.46646687605491,0.462533911534042,0.458669416976006,0.454870450338308,0.451134213936041,0.447458045207558,0.443839408136082,0.440275885273179,0.436765170314865,0.433305061185292,0.429893453586894,0.426528334979338,0.423207778952806,0.419929939963989,0.416693048405776,0.413495405983919,0.410335381376143,0.407211406150996,0.40412197092552,0.401065621742329,0.398040956648103,0.395046622456747,0.392081311681553,0.389143759621744,0.3862327415896,0.383347070265167,0.380485593166181,0.377647190221421,0.374830771436149,0.372035274638646,0.369259663297154,0.366502924396649,0.363764066364971,0.361042117037759,0.358336121651491
1926-11-01,1.15205607095022,1.17781645334628,1.19355028012419,1.19967907030732,1.19718577149476,1.1874108549639,1.17183911261553,1.15192451416055,1.12897419757518,1.10409022310481,1.07815556665861,1.0518479811254,1.02566785898714,0.99997050390607,0.974997193840044,0.950902332661028,0.92777581610214,0.905660735791113,0.884567000450201,0.864481594362644,0.845376172893166,0.827212604871719,0.809946961882097,0.793532349240081,0.777920882607215,0.763065040218834,0.748918562593716,0.735437026996365,0.722578190239287,0.710302168251304,0.698571502190354,0.687351147137338,0.676608409323912,0.666312850472744,0.656436172450908,0.646952091526102,0.637836208679074,0.629065880375729,0.620620092726869,0.612479340907026,0.60462551495283,0.597041792532296,0.589712538908674,0.582623214071404,0.575760286839693,0.569111155637576,0.562664075575621,0.55640809144098,0.550332976185173,0.544429174501051,0.538687751092026,0.533100343254384,0.527659117414934,0.522356729289388,0.517186287350949,0.512141319322198,0.507215741426514,0.502403830157167,0.497700196342958,0.493099761308579,0.488597734945709,0.484189595527437,0.479871071113622,0.475638122408703,0.471486926946048,0.467413864484385,0.463415503512322,0.459488588766398,0.45563002967667,0.451836889661622,0.448106376201216,0.444435831623249,0.440822724543954,0.437264641908981,0.433759281585619,0.430304445461367,0.426898033007817,0.42353803527233,0.420222529263084,0.416949672696002,0.413717699074563,0.410524913075908,0.407369686218714,0.404250452790227,0.401165706011554,0.398113994421884,0.395093918463648,0.392104127251932,0.389143315512516,0.386210220673933,0.383303620099795,0.380422328448405,0.377565195147322,0.374731101971109,0.371918960710934,0.369127710925093,0.366356317759733,0.363603769829255,0.360869077145933,0.358151269088207,0.35544939239697
1926-12-01,1.14940616047945,1.17481446356162,1.19024518803923,1.19612526414048,1.1934376903921,1.18351874022133,1.16784639373527,1.14786677582088,1.12487933081636,1.09997927842811,1.0740439043337,1.04774644845944,1.02158384837109,0.995908833645808,0.970960805895226,0.946892826873015,0.923793849499259,0.901706315838334,0.880639697537649,0.860580694100424,0.841500784203437,0.823361735960068,0.806119573046348,0.789727389075204,0.774137312367727,0.759301849775627,0.74517478045654,0.731711726174013,0.718870491205306,0.706611239920592,0.694896561551657,0.683691457999853,0.672963280502217,0.662681633638226,0.652818259808918,0.64334691342883,0.634243231248774,0.625484603187832,0.617050046584571,0.608920085726358,0.601076637768289,0.593502905627001,0.586183278068807,0.579103236961896,0.572249271496319,0.565608799069546,0.559170092472146,0.552922212975096,0.546854948908067,0.540958759320317,0.535224722327542,0.52964448776584,0.524210233795356,0.518914627119463,0.51375078650924,0.508712249346776,0.503792940923836,0.49898714625442,0.49428948418033,0.489694883568261,0.485198561414708,0.480796002691475,0.476482941779694,0.472255345354016,0.468109396591299,0.464041480589489,0.460048170892881,0.45612621702931,0.452272532973467,0.448484186458195,0.444758389062733,0.441092487013149,0.437483952636012,0.433930376411506,0.430429459576939,0.426979007235808,0.423576921931471,0.420221197647936,0.416909914203434,0.413641232005299,0.410413387137224,0.40722468675235,0.40407350474768,0.400958277697258,0.397877501023247,0.394829725385596,0.391813553272345,0.388827635773892,0.385870669525647,0.382941393804446,0.380038587765051,0.377161067803714,0.374307685036537,0.371477322880849,0.368668894728309,0.365881341698794,0.363113630464392,0.360364751132981,0.357633715180949,0.35491955342453,0.352221314019092
1927-01-01,1.15384205779851,1.17914222027615,1.19441777820902,1.20009350413109,1.19715587442631,1.18694919716119,1.17096211440304,1.15065203455565,1.12732876709516,1.10209609422878,1.07583775957138,1.0492314501907,1.02277684130216,0.996828060448386,0.97162492309758,0.947320223273404,0.924002202978252,0.901712328036398,0.880458955564235,0.860227619466525,0.840988639245499,0.822702666320141,0.805324671198629,0.788806768666189,0.773100186586391,0.758156609403643,0.743929068932538,0.730372510149282,0.717444125829815,0.705103528593171,0.693312810180266,0.682036524005804,0.671241616907117,0.660897328622773,0.650975072148136,0.641448304201788,0.632292392201625,0.623484482102562,0.615003369976407,0.606829379162446,0.598944244070806,0.591331001195949,0.583973887533971,0.576858246349929,0.569970440077732,0.563297770031363,0.556828402545154,0.550551301129557,0.544456164218573,0.538533368088787,0.532773914543036,0.527169382970846,0.521711886420222,0.516394031339634,0.511208880673821,0.506149920021491,0.501211026586715,0.496386440678272,0.491670739532447,0.487058813254437,0.482545842691815,0.478127279070262,0.473798825237226,0.469556418373164,0.465396214042878,0.461314571471126,0.457308039937227,0.453373346193006,0.449507382817129,0.445707197426709,0.441969982674244,0.438293066964361,0.43467390583067,0.431110073918327,0.427599257522659,0.424139247638521,0.420727933478958,0.417363296425275,0.414043404373799,0.410766406447519,0.407530528043387,0.404334066188427,0.40117538517991,0.398052912486829,0.394965134891564,0.391910594852269,0.388887887067851,0.385895655228717,0.382932588937562,0.379997420785464,0.377088923569472,0.374205907638588,0.371347218355754,0.36851173366399,0.365698361745319,0.362906038761448,0.360133726665479,0.357380411074066,0.354645099189501,0.351926817761193,0.349224611075791
1927-02-01,1.15749940957573,1.18294310007825,1.19836886096293,1.20416698575061,1.2012970012064,1.19108764508374,1.17502355563284,1.15456728413505,1.13103947658678,1.10555721094711,1.07901759703793,1.05211032227469,1.0253450391323,0.99908369648537,0.973571939329376,0.948966697219605,0.925358984430062,0.902791985696224,0.881274989401704,0.860793888746291,0.841318959177947,0.822810532969057,0.805223081837959,0.788508111848985,0.77261618223087,0.75749828410043,0.743106755518108,0.72939586353418,0.716322149288922,0.70384460637757,0.691924743528527,0.680526568523705,0.669616519931842,0.659163365653977,0.64913808176183,0.639513721099298,0.630265278211541,0.621369555067929,0.612805030536803,0.604551735491536,0.596591134661917,0.588906015807023,0.58148038641256,0.57429937786197,0.567349156862542,0.560616843801182,0.554090437641736,0.547758746943475,0.541611326569623,0.535638419658429,0.529830904442558,0.524180245521902,0.518678449217802,0.513318022661281,0.508091936293187,0.502993589479007,0.498016778965288,0.493155669927506,0.488404769380811,0.483758901745162,0.479213186374952,0.474763016880349,0.470404042083242,0.466132148465022,0.461943443976475,0.457834243091949,0.453801053000683,0.449840560838046,0.445949621868197,0.442125248537761,0.438364600327332,0.434664974334182,0.431023796525527,0.42743861360699,0.423907085455862,0.42042697807304,0.416996157011588,0.413612581243379,0.410274297428594,0.406979434555718,0.403726198922389,0.400512869429817,0.397337793165676,0.394199381252319,0.391096104938938,0.388026491917876,0.384989122846731,0.381982628059163,0.379005684448479,0.376057012509057,0.373135373521609,0.37023956686902,0.36736842747023,0.364520823320157,0.36169565312418,0.358891844016023,0.356108349348224,0.353344146544496,0.350598235003405,0.347869634042696,0.345157380873528
1927-03-01,1.16166057457172,1.18708207418463,1.20247586820049,1.20821597752936,1.2052502557519,1.19490216522306,1.17865726926414,1.15798368215299,1.13421021512869,1.10846289258896,1.08164726951689,1.05446026333584,1.02741727441846,1.00088453847912,0.975110699546446,0.950254629689728,0.926408462775022,0.903615888341306,0.881886257199031,0.861205218683503,0.841542601792157,0.822858166623803,0.805105742609072,0.788236162714542,0.772199309346737,0.756945511173753,0.742426469772597,0.728595848627695,0.71540962192651,0.702826254374414,0.690806763809212,0.67931470406855,0.668316095053067,0.657779319245274,0.647674998345323,0.637975859616594,0.628656598586878,0.619693742623667,0.611065518373082,0.602751724959243,0.594733614065705,0.586993777476064,0.579516042273438,0.572285373642076,0.565287785044767,0.558510255442368,0.551940653158627,0.545567665961412,0.539380736920925,0.533370005609577,0.52752625422202,0.521840858213635,0.51630574107926,0.510913332919133,0.505656532464722,0.500528672262599,0.495523486739014,0.490635082891259,0.485857913373747,0.481186751767312,0.476616669838979,0.472143016616976,0.467761399121626,0.46346766460731,0.459257884184,0.45512833769884,0.451075499769261,0.447096026868999,0.443186745377376,0.43934464051034,0.43556684605913,0.431850634869078,0.428193409997064,0.424592696491639,0.421046133744669,0.417551468367905,0.414106547551806,0.410709312867663,0.407357794477317,0.404050105717762,0.400784438030597,0.39755905620874,0.394372293935003,0.391222549589109,0.388108282301542,0.385028008234189,0.381980297069228,0.378963768688992,0.375977090030691,0.373018972100924,0.370088167135819,0.367183465893419,0.364303695065668,0.361447714797863,0.358614416304014,0.355802719566863,0.353011571111642,0.350239941842821,0.34748682493319,0.344751233754562,0.342032199839265
1927-04-01,1.16603173381258,1.19144601929654,1.20682667411846,1.21253232644861,1.20949901283598,1.19904395901521,1.18265224536808,1.16179606193403,1.13781107925927,1.11183127237718,1.08476997937201,1.05733098028223,1.03003528563173,1.00325344256622,0.977237223239075,0.952147631254988,0.928078137251262,0.905073159703002,0.8831423297019,0.862271256713558,0.842429509648134,0.823576443842271,0.80566539507706,0.788646654120532,0.772469541187534,0.757083822501353,0.742440650186917,0.728493159796864,0.715196824252034,0.702509636410285,0.690392172772718,0.678807576311194,0.667721485742858,0.657101930785727,0.646919207250422,0.63714574169675,0.627755952394407,0.61872611116933,0.610034209166463,0.601659828451547,0.593584020588353,0.585789192775726,0.578259001746211,0.570978255368124,0.563932821721022,0.557109545305921,0.550496169987589,0.544081268233886,0.537854176206542,0.53180493426196,0.525924232434723,0.520203360496627,0.5146341622079,0.50920899340284,0.503920683578182,0.498762500678373,0.493728118796782,0.488811588535602,0.484007309789417,0.479310006738177,0.474714704854421,0.470216709747275,0.465811587681869,0.461495147627559,0.457263424701822,0.453112664888828,0.449039310922852,0.44503998923668,0.441111497884313,0.437250795355461,0.433454990206821,0.429721331441846,0.426047199576806,0.422430098336486,0.4188676469278,0.415357572844158,0.411897705157456,0.408485968258278,0.4051203760082,0.401799026271116,0.398520095793234,0.395281835403828,0.392082565511098,0.388920671869432,0.385794601596257,0.382702859418222,0.37964400412797,0.376616645234062,0.37361943978776,0.370651089371473,0.367710337234567,0.36479596556302,0.361906792870165,0.359041671496322,0.356199485205611,0.353379146868642,0.350579596220094,0.347799797680341,0.3450387382304,0.342295425329465,0.339568884864093
